text,hashtags,placename
b'@mikechenwriter @MichelleEllise If I had a time machine I would 100% use it mainly for naps and reading. The inside\\u2026 https://t.co/qrB0qwRV6a',,"Toronto, Ontario"
"b'@SenAlFrank All you had to do was say, ""I\'m sorry."" The rest sounds like apologist BS. Respect for women? You sound\\u2026 https://t.co/8aUA31o6mi'",,"Toronto, Ontario"
b'@nitzbluv just wanna sleep already',,"Toronto, Ontario"
"b'Check out my Apartment on Airbnb: Great room bus at the front door 15 minutes to downtown Toronto, sleeps 3 https://t.co/grCdjV8SuT'",,"Toronto, Ontario"
b'Good morning. I need a nap.',,"Toronto, Ontario"
b'went to work on my day off on 2 hours of sleep so there\\u2019s that. need an IV of iced coffee',,"Toronto, Ontario"
b'@RickSCOREGolf @peterjkostis @ScottyCameron 100% agree. I\\u2019m so excited to see him play again!! 4 more sleeps!! Countdown to Xmas',,"Toronto, Ontario"
b'I can sleep for 15 hours and still feel tired\\U0001f62d',,"Toronto, Ontario"
b'Watching the Leafs sans Matthews is zzzzzz',,"Toronto, Ontario"
b'Seconding @GregMGamble comment... @duncanmccue &amp; the rest of the @checkupcbc team did a great job giving voice to t\\u2026 https://t.co/US73cjmy8P',,"Toronto, Ontario"
"b'Amazing PGY2 retreat, tons of high yield career counseling. Thanks @abivije @venuskev and rest of chiefs, and @GIMtoronto @UofTPGME \\U0001f44f\\U0001f3fc\\U0001f44f\\U0001f3fc'",,"Toronto, Ontario"
"b""@ejtwister I've read that some acolytes say that Jesus only meant being kind to other Christians; the rest? forget about them. #fringeish""",fringeish,"Toronto, Ontario"
"b'@Waze_Canada @gmarkdotcom Hi Waze, I work for Global News, can you confirm that the King Street restrictions are to\\u2026 https://t.co/5FsozTE6FY'",,"Toronto, Ontario"
b'@CovenantHouseTO  doing the sleep out. Can\\u2019t believe the wonderful people I\\u2019ve met so far. Thank you to the folks w\\u2026 https://t.co/KPjgAIKIrS',,"Toronto, Ontario"
b'Imma sleep. K bye.',,"Toronto, Ontario"
b'mans never let me sleep',,"Toronto, Ontario"
"b""If I can't even sleep how can I disappear?""",,"Toronto, Ontario"
b'What happens when we give sleeping pills to older patients?@CAEP_Docs @CAEPResidents @GeriEMEurope @AmerGeriatrics https://t.co/SpCqqjcUkF',,"Toronto, Ontario"
"b""Thankful for an early sleeping baby tonight so I could squeeze in some yoga. Now maybe I'll get lucky and squeeze i\\u2026 https://t.co/WEgyApn4ZQ""",,"Toronto, Ontario"
b'There was no reason for her to throw hot water on him while he\\u2019s sleeping. https://t.co/OH6YKb3Sbf',,"Toronto, Ontario"
"b'Oh Paul, @bitterasiandude! So beautiful, the love and rage and restraint.  @iAndreaBang the two of you are powerful\\u2026 https://t.co/ClHFUOkvXb'",,"Toronto, Ontario"
b'I fucking LOVE not being able to sleep for about 3 weeks now',,"Toronto, Ontario"
b'@sih_gbc we operate under a restorative practice model https://t.co/wVTAh1tHFh',,"Toronto, Ontario"
b'might regret that you slept on me',,"Toronto, Ontario"
b'@brianac4t sleepypunk',,"Toronto, Ontario"
b'I\\u2019m feeling sleepy and I av work soon\\U0001f629',,"Toronto, Ontario"
"b""Good Morning, 4 and half hours of sleep, let's see if I don't confuse coffee with printer toner.  And please let me\\u2026 https://t.co/kdLRHQUbC6""",,"Toronto, Ontario"
b'Going to The Rez tomorrow for the Sing and @WwosSix can\\u2019t wait just a sleep!!!',,"Toronto, Ontario"
"b'Putting the hair to rest this Friday, I actually have to look corporate for the company Christmas dinner on Saturday. Fuck.'",,"Toronto, Ontario"
"b'Women actually know we are superior . Men also afraid of women power , restrain women with love as well . The only\\u2026 https://t.co/yB1gtifS7k'",,"Toronto, Ontario"
b'Lemme go sleep I\\u2019ve had it',,"Toronto, Ontario"
b'Wow napagod ako mag-sims',,"Toronto, Ontario"
b'S\\xf3 queria conseguir dormir cedo pra ter uma noite de sono decente.',,"Toronto, Ontario"
b'Costas queridas me permitam dormir pfvr',,"Toronto, Ontario"
b'@NYounker @vasego1 I still sleep in TupperWare seemed like a good idea',,"Toronto, Ontario"
b'Review Again..... then sleep but damn u Professor H\\U0001f644\\U0001f612\\U0001f602 https://t.co/IgtqBmYpAi',,"Toronto, Ontario"
b'@RonaldMeltzer @catf15hN @therealroseanne @AdamParkhomenko Ronald you need to give it a rest now while you are ahea\\u2026 https://t.co/LF55evyqIC',,"Toronto, Ontario"
b'actually can\\u2019t sleep after reading all this lil peep shit I guess it\\u2019s the realization of how bad some ppl feel every day',,"Toronto, Ontario"
b'Totes feel like a nap.',,"Toronto, Ontario"
b'Anythinh to do or ima sleep',,"Toronto, Ontario"
"b""It's been one of those weeks where 9:00 pm on a Friday seems like the perfect time to go to sleep. On that note, go\\u2026 https://t.co/JK1A7MoGY5""",,"Toronto, Ontario"
b'Dammit @SunwingVacay As vacation sellers you should know people like to sleep in on Sundays. But the drummers outsi\\u2026 https://t.co/pqc2IuBlRS',,"Toronto, Ontario"
"b""Love to open and close my eyes extremely slowly on public transit like I'm some sort of cat at peaceful rest""",,"Toronto, Ontario"
"b""Love to open and close my eyes extremely slowly on public transit like I'm some sort of cat at peaceful rest""",,"Toronto, Ontario"
b'how to sleep?',,"Toronto, Ontario"
"b""Fuck dude, I should be sleeping but I've just been going the through emotions instead. \\n\\nI'm too tired for this shit, off to bed I go!""",,"Toronto, Ontario"
"b'Surely my sins have found me out\\nGod rest my soul, but show me out\\nSurely my sins have found me out\\nSpit on my grav\\u2026 https://t.co/BFNYNLdLUm'",,"Toronto, Ontario"
"b""Brawla sleeping on Diamond's bed &lt;3 @ Eatonville, Toronto https://t.co/OBSCjQODSD""",,"Toronto, Ontario"
"b'@MORE2CENTS @cathmckenna @Val_Plante Ah yes, if only I had 1,000 followers like you! How do I sleep at night with s\\u2026 https://t.co/wwtfR6hwWP'",,"Toronto, Ontario"
b'@timandsid what the Bills should have said  is that we were resting Taylor because he was getting beat up and now e\\u2026 https://t.co/7OwU88s7kI',,"Toronto, Ontario"
b'Gonna try for 3rd nap of the day https://t.co/wN1PnJ8psd',,"Toronto, Ontario"
"b'love setting my post-Grey Cup Out Of Office to ""I\'m sleeping now, go away."" \\U0001f44c\\U0001f634'",,"Toronto, Ontario"
"b'The restoration project at the Inn has walls going up, plaster and parge coming down, and even\\u2026 https://t.co/zRWrnqpoyz'",,"Toronto, Ontario"
"b""In an attempt to set my sleep schudle to more reasonable hours than 5/6 a.m. to 2/3 p.m., I'm delaying sleep as lon\\u2026 https://t.co/uplMIRJLop""",,"Toronto, Ontario"
b'So happy to be reunited with the family \\u2764\\ufe0f..... but I\\u2019m sleeping with a scarf on me because my little cousins are hogging the blankets lol',,"Toronto, Ontario"
b'Damn... shouldnt have slept \\U0001f625 https://t.co/MjpUEK7el7',,"Toronto, Ontario"
"b'@SalaPoly 350? no laburas los fines de semana, ahi ya podes restar 100, mas feriados...igual hay que quejarse eh'",,"Toronto, Ontario"
b'Lmao geez I slept horribly. I stress too much whenever my timeline is mixed opinions from people I love and respect\\u2026 https://t.co/qrzKBR3UFC',,"Toronto, Ontario"
b'@itsmeMayD @CaseyNeistat I agree; also suggest monitoring any planned or inadvertent (falls asleep in car) naps.  S\\u2026 https://t.co/j81AAZXWSF',,"Toronto, Ontario"
b'Aww sleepover with my Niya bear tonight! Love my niece more than evaaaaa\\U0001f62a\\U0001f499',,"Toronto, Ontario"
b'Acabo de decir Santel de Carta. Alguien necesita dormir digo yo.',,"Toronto, Ontario"
b'Weed naps',,"Toronto, Ontario"
b'Weed naps are very dangerous',,"Toronto, Ontario"
"b""@to_ka_ro Yes I have. It's on the way to work. I keep meaning to take a picture, but my nap game is too strong xD""",,"Toronto, Ontario"
b'IYRTITL &gt; the rest of his discog (besides SFG) https://t.co/G9ERCvTCLv',,"Toronto, Ontario"
b'No more sleeps! Join playwright/director Audrey Dwyer @ADFRNTBooklist tonight at 7pm for a reading of her play\\u2026 https://t.co/LGJjzaiEtp',,"Toronto, Ontario"
b'Death is nigh ... I shall take a nap',,"Toronto, Ontario"
b'When you sleep in on a Wednesday. Totally feeling glam \\U0001f495\\u263a\\ufe0f\\U0001f31f https://t.co/1Ditf2Y5Pa',,"Toronto, Ontario"
b'not a fan of sleeping unless its sleeping in',,"Toronto, Ontario"
b'I am a woman of many smiles and wonders. Now off to zzzzz.  Lots done. Lots to do. Early rise\\u2026 https://t.co/vAKHeVuzJO',,"Toronto, Ontario"
b'#wtylewizji Tusk napisal co Angela kaza\\u0142a',wtylewizji,"Toronto, Ontario"
"b""@craigenthusiast Yea i stayed for the first movie x) then i gtg sleep, but I'll be looking forward to the next one if it's happening again \\U0001f44d""",,"Toronto, Ontario"
b'A beautiful bedroom to sleep in tonight!  Thank you rdittmer hanochdrori #homedecor #chandelier\\u2026 https://t.co/3cN1mlsX2A',"homedecor,chandelier","Toronto, Ontario"
b'mayorjohntory @torontocomms @bttoronto now ppl sleeping under trailer... PLEASE REMOVE from our\\u2026 https://t.co/WreQWjh9hJ',,"Toronto, Ontario"
b'@RealJoviVal @Wendishhillfolk @Wiininiskwe @Spaz66 Then you are sleepwalking through your day and it would be a was\\u2026 https://t.co/ulXs7mZ3d5',,"Toronto, Ontario"
"b'Struggling to sleep. There is too many pillows in my bed. Oh, and it\\u2019s @PCANationals tomorrow.'",,"Toronto, Ontario"
"b""(I'm tired I'm gonna sleep now goodnight \\U0001f495\\U0001f495\\U0001f495\\U0001f495)""",,"Toronto, Ontario"
"b'@APrecourt here are the people sleeping in a Toronto Tim Hortons at 3am. They showed up out of love, *some* showed\\u2026 https://t.co/PTzhFplaNG'",,"Toronto, Ontario"
b'I don\\u2019t think I\\u2019ll ever be able to hear \\u201cYou Are My Sunshine\\u201d without crying for the rest of my life',,"Toronto, Ontario"
b'Can\\u2019t sleep \\U0001f605\\U0001f605',,"Toronto, Ontario"
"b""i'd like to say i'm sleep deprived because i'm very busy, but TBH it's all because of @netflix""",,"Toronto, Ontario"
b'@NickDika Make your parents happy or feel guilty the rest of your life Italian style.',,"Toronto, Ontario"
"b""I'm so sleepyy""",,"Toronto, Ontario"
b'Do your best and forget the rest #mondaymotivation @ The 6ix https://t.co/b4PvocznRB',mondaymotivation,"Toronto, Ontario"
b'Everyone will be sleeping on Vaughan S.S at OFSSA don\\u2019t be shocked at a first round upset! #VaughanCity',VaughanCity,"Toronto, Ontario"
b'One more reason not to sleep with your phone! https://t.co/buhsFsGrXO #iPhone',iPhone,"Toronto, Ontario"
b'Always so sleepy.',,"Toronto, Ontario"
b'bakit ba napakabilis kong ma-attach.',,"Toronto, Ontario"
"b""@ColSand42 But hey #MAGA, right? It's going to be a great holiday season for the 1% ...... the rest of you? Meh""",MAGA,"Toronto, Ontario"
b'Little surprised no nods to Ed Sheeran shape of you. \\n\\nNone of the rest is surprising lol https://t.co/RINnERQXh9',,"Toronto, Ontario"
b'I am a champion sleeper. I sleep like the dead. \\n\\nHaving said that? The sound of a cat about to puke will wake me u\\u2026 https://t.co/zq0S0Zf2A3',,"Toronto, Ontario"
"b""hmmmmm shouldn't have taken three naps today i'm wide awake""",,"Toronto, Ontario"
b'Top to toe leather is my look for the rest of the winter. https://t.co/UnL31i3Aym',,"Toronto, Ontario"
b'Now to sleep for 3 days https://t.co/s5sClClLFh',,"Toronto, Ontario"
"b""Use these weekends to separate yourself from the rest! When they are at #theclub you'll be at\\u2026 https://t.co/2yrTlwfUld""",theclub,"Toronto, Ontario"
b'The soju she brought calm the restless soul in me.',,"Toronto, Ontario"
b'@swerveforshawn go to sleep',,"Toronto, Ontario"
"b'8 hours of sleep the past 48 hours, then just had a nap for an hour, now hello! \\U0001f64b'",,"Toronto, Ontario"
b'i think like four ppl just (soft)blocked me..... inch resting!',,"Toronto, Ontario"
"b""They're sleeping out so #homelessyouth don't have to #ExecSleepOutTO https://t.co/VLQ1b7IydG""","homelessyouth,ExecSleepOutTO","Toronto, Ontario"
b'And the rest of you! \\U0001f44d\\U0001f3fb https://t.co/yjXCLnu9RU',,"Toronto, Ontario"
b'k im gonna sleep bye',,"Toronto, Ontario"
"b'you\\u2019re so right!! instead, let\\u2019s just just continue to pretend all little girls are white and blonde for the rest o\\u2026 https://t.co/FEo2ZTiLvp'",,"Toronto, Ontario"
"b""@fenixconnexion Sucks, should've let that achilles rest.""",,"Toronto, Ontario"
"b""Have you ever woken up in a room and been confused about where you were and then realized that you'd been sleeping\\u2026 https://t.co/D6mKpOBIWU""",,"Toronto, Ontario"
b'@dirtycwork @nomvrcy If this is true wtf am I supposed to do with the fact that I just got a sleeping with Sirens t\\u2026 https://t.co/2lbrffpTQ6',,"Toronto, Ontario"
"b""MHKY | Captain Basso scores on the 5-on-3 advantage, restoring @RyersonRamsMHKY's two-goal cushion.\\n\\nRams lead 5-3\\u2026 https://t.co/YYDPwmXoOg""",,"Toronto, Ontario"
"b'I just caught myself resting my hands on my belly, whilst engaged in deep conversation re: budget matters. A new idiosyncrasy is born.'",,"Toronto, Ontario"
"b""Lets wrap up ! \\U0001f60a can't wait to go home and rest .""",,"Toronto, Ontario"
b'@cjmcginnis A7 Top tips - Have a 1.5-2 to 1 ratio of water to alcohol/coffee. Hydration is very important to sleep.\\u2026 https://t.co/JobnJ8uaw9',,"Toronto, Ontario"
b'my sleeping schedule is the most fucked up it has ever been in my life',,"Toronto, Ontario"
"b""if you don't thoroughly chew the spiders you swallow in your sleep there's a chance they could nest in your larynx. anyway, goodnight""",,"Toronto, Ontario"
b'One more sleep. I got 3 hard copy tickets left. If you wanna avoid paying more the door link me.\\u2026 https://t.co/wrxcNIHuoD',,"Toronto, Ontario"
b'@belizxo what do u think ??? i\\u2019m not able to sleep rn \\U0001f616\\U0001f616\\U0001f616\\U0001f616',,"Toronto, Ontario"
b'I wanna sleep',,"Toronto, Ontario"
b'REVIEW: I think @latimes feels much like the rest of us - @tomchaplin original Christmas songs are the highlight of\\u2026 https://t.co/Ayna1j9mzA',,"Toronto, Ontario"
"b'This #Movember meet Jordy, a man who has never experienced ejaculation.  Have some questions? Watch the rest of his\\u2026 https://t.co/L5qQNSXyMq'",Movember,"Toronto, Ontario"
"b""Panel discussion focused on balance in today's sleep program at #ACTEtoronto https://t.co/TYIvdfBFSz""",ACTEtoronto,"Toronto, Ontario"
"b""Go ARGOS Go!!!  Is it any wonder I can't sleep?!  The Grey Cup is is 14 hours away and I'm going crazy waiting for\\u2026 https://t.co/Fa55CUIaNv""",,"Toronto, Ontario"
"b""You know you haven't gotten enough sleep when it takes you 20 mins to rub the sleep out of your eyes \\U0001f634""",,"Toronto, Ontario"
b'@sexualjumanji Waking up and realizing I forgot to put the leftovers in the fridge and now trying to cry myself back to sleep',,"Toronto, Ontario"
"b""Definitely won't be able to sleep tonight. My anxiety is crazy right now. Can't believe how much my dad did to prot\\u2026 https://t.co/XoQ25ImVqr""",,"Toronto, Ontario"
"b'When there\\u2019s nothing you can take, buy, eat or sleep with that\\u2019s gonna make it better.... I write songs.'",,"Toronto, Ontario"
b'My mind take a nap when im while im at my day to day job  \\U0001f610',,"Toronto, Ontario"
b'2018 Goal: Make money in my sleep.',,"Toronto, Ontario"
"b""@LemonyFreshTwit Hey Steve, Annie here. Just a quick note to let you know I'm delirious from lack of sleep &amp; have b\\u2026 https://t.co/y4FRgGel24""",,"Toronto, Ontario"
b'@kylee_mrussell bless morning my beautiful goddess how are you doing hope you had a good nights rest hope you have a bless day i love you',,"Toronto, Ontario"
b'Taking a nap standing up on the subway is so key',,"Toronto, Ontario"
b'After 3 nights of concerts in a row.. I need to rest my poor heart\\u2026 https://t.co/BDVpXiqbnV',,"Toronto, Ontario"
b'I slept for like what? 2 hours ?? I don\\u2019t know why I woke up now',,"Toronto, Ontario"
"b'but if I went back to sleep, I\\u2019ll not wake up at all for scl....'",,"Toronto, Ontario"
b'I\\ufe0fm going to sleep at 6 today',,"Toronto, Ontario"
b'When David and I move in together Ill never have to sleep alone again \\U0001f641 I hate it. It\\u2019s so nice falling asleep and\\u2026 https://t.co/OfIp9Ox8Ww',,"Toronto, Ontario"
"b'""the onsub wears socks when it sleeps, probably puts ketchup on poutine...."" https://t.co/9GXctQqbkX'",,"Toronto, Ontario"
"b""This game was lit no doubt. BUT don't play yourself 2K has always been fire. \\n\\nDon't sleep on 2K3 with Iverson on t\\u2026 https://t.co/3kBobtT16R""",,"Toronto, Ontario"
"b""Being stretched to the end of the earth. Pinched nerve, haven't slept much in the past three days cause the mattres\\u2026 https://t.co/YNE2LyRf0c""",,"Toronto, Ontario"
b'Today I\\u2019m going to be more proactive about creating napping spaces in my studio.',,"Toronto, Ontario"
"b""It is to be recalled 'Prof. Sussana Bortolotto multiple visit to #Eritrea for several projects related to restorati\\u2026 https://t.co/WmYJXx2y6I""",Eritrea,"Toronto, Ontario"
"b'I\\u2019m trying to kill the books, but I\\u2019m also trying to nap, but I\\u2019m also trying to get a pump'",,"Toronto, Ontario"
"b""The Punisher is rly good don't sleep""",,"Toronto, Ontario"
b'I think they sleep with stephan and are planning tp kill me fpr stephan an put his poo in my food slowlly die aspha\\u2026 https://t.co/kvAMAXHBHE',,"Toronto, Ontario"
"b'@The_Finer_Print @manicidiot @JeffHollandaise His last post was about an hour ago, so maybe he is just busy or sleeping?'",,"Toronto, Ontario"
"b'\\u201c I could rest my head just knowing that you were mine, all mine.\\U0001f339\\u201d\\nNovember Rain by. Guns N\\u2019\\u2026 https://t.co/SpR8xqneIB'",,"Toronto, Ontario"
b'How I feel after listening to B L U E.... can\\u2019t wait to hear the rest #SYRE https://t.co/yhbBw1xDVi',SYRE,"Toronto, Ontario"
"b""Im sobbing .... post credit was enough for me. I don't need the rest""",,"Toronto, Ontario"
"b'3 hours of sleep, so much caffeine.'",,"Toronto, Ontario"
b'@soapsindepthcbs @BandB_CBS you dont even feel guilty for sleeping with your son wife really  you should be ashamed #BoldandBeautiful',BoldandBeautiful,"Toronto, Ontario"
b'Everybody i know is sleepin \\U0001f614 lol',,"Toronto, Ontario"
"b'Haaaaaayy, napaka-cute nila talaga together. Ang perfect eh. #ALDUBToSeeYouSmile https://t.co/Bbj6W4PSEM'",ALDUBToSeeYouSmile,"Toronto, Ontario"
"b'Di sa lahat ng oras na napapagod kana, magpapahinga ka lang. Minsan dapat itigil mo na eh. https://t.co/hY8h1SUfeW'",,"Toronto, Ontario"
b'how can franken represent women when hes on camera grabbing a sleeping womens breasts ?  he needs to resign asap.',,"Toronto, Ontario"
"b'Thank God.\\nHowever, life in prison is too soft on him.\\nHe should be tortured every single day for the rest of his l\\u2026 https://t.co/MxIYIokEq3'",,"Toronto, Ontario"
b'Airplants and cactus have been restocked!  Come by the shops to grab some \\U0001f33f @ crown flora studio https://t.co/Ue26bjWxYm',,"Toronto, Ontario"
b'Men are you still have the same as the ears and eyes and nose and throat and the rest of the time to time is reason\\u2026 https://t.co/D0L6lLAr7Y',,"Toronto, Ontario"
b'Should i stay for the 2nd half or should i leave and go home to sleep....',,"Toronto, Ontario"
b'Sweet senior Faye is rocking her cone after her dental surgery and volunteers have tucked her in for a nap\\u2026 https://t.co/rKWfgN2ArA',,"Toronto, Ontario"
b'All i wanna do is nap until i\\u2019m 30',,"Toronto, Ontario"
"b""Basically if you didn't have chem with Billy-Jason, you are straight up disowning his ass now. The rest can ride the fence. \\U0001f602""",,"Toronto, Ontario"
b'@SowaaSays I literally can\\u2019t get my 21 a month as needed Ativan just for when I can\\u2019t sleep cause I\\u2019m anxious so I\\u2026 https://t.co/UiMJcBUDps',,"Toronto, Ontario"
"b""Almost 2 am in Toronto and I'm determined to find @Drake after this nap""",,"Toronto, Ontario"
b'Wishing you and your family a restful and peaceful Shabbat! #shabbatshalom https://t.co/47TeNFFjo3',shabbatshalom,"Toronto, Ontario"
"b""there's a handful of words i associate w early tumblr culture and it makes me feel like im a sleeper agent.... if i\\u2026 https://t.co/iGiCf6c7P4""",,"Toronto, Ontario"
b'Tropical Night and Chapter of our love are my favourite 2. I\\u2019m excited to hear the rest \\U0001f62d\\u2764\\ufe0f\\u2764\\ufe0f he worked so hard and\\u2026 https://t.co/OuYee7aWjV',,"Toronto, Ontario"
b'I\\u2019m finally back home. Time to sleep until SD starts!!',,"Toronto, Ontario"
b'The specific sort of fear and hyper-vigilance that accompanies a man electing to sit beside you when the rest of th\\u2026 https://t.co/4A4wl5ClGY',,"Toronto, Ontario"
b'I suppose the incentive for getting a normal sleeping pattern is me waking up in time to watch both Justice League\\u2026 https://t.co/6nZoYpw2dl',,"Toronto, Ontario"
"b'Shet, ang sarap ng 3hour nap ko.'",,"Toronto, Ontario"
b'Como que buenas noches! Despu\\xe9s de esta foto ya no podr\\xe9 dormir porque est\\xe1s tan bueno @itsjoelpimentel ! IM SHOOK\\u2026 https://t.co/m3nqaqPDHo',,"Toronto, Ontario"
b'Today sucked and I\\ufe0f hope I\\ufe0f become comatose in my sleep tonight my body deserves it',,"Toronto, Ontario"
b'700 hours unfinished of sleep',,"Toronto, Ontario"
"b'@realDonaldTrump \\U0001f449 Resign, fool.\\nMueller\\u2019s coming for you and the rest of your crime family. https://t.co/FMEI6ehvoB'",,"Toronto, Ontario"
b'di ka ba napapagod sa kakaisip ? Sa kakatanong kung bakit.',,"Toronto, Ontario"
b'Thanks so much Jack!! That\\u2019s very kind! @cristina_CP24 is such a great colleague AND friend. Enjoy the rest of the\\u2026 https://t.co/pg0jeUMMNn',,"Toronto, Ontario"
b'@semperamaremrj Lammo ang napansin ko pag may kamali si Maine nagbubunyi sila and they take the oppportunity to swa\\u2026 https://t.co/UTNbh37jQq',,"Toronto, Ontario"
b'to sleep but too many thoughts running through my head @ 3am \\U0001f610',,"Toronto, Ontario"
b'Magsusimbong ka na sa napakalayo pa\\U0001f60c\\U0001f595',,"Toronto, Ontario"
"b'@fentybeauty when you restocking 420 in Toronto, I been waiting for 3 months legit'",,"Toronto, Ontario"
b'Please don\\u2019t tag Maine sa mga negative posts for pete\\u2019s sake! Bakit napaka insensitive ninyo???',,"Toronto, Ontario"
b'@TiagoSly @blakersdozen I rest my case. https://t.co/1PSZBTslAe',,"Toronto, Ontario"
b'@Russel353 Di umuubra sakin mga ganun e tamo napala niya HAHAHAHHAAHHA',,"Toronto, Ontario"
"b'For morning\\uff0ctime to sleep,good night!\\U0001f3ac @ Toronto, Ontario https://t.co/3OUlLCCjF5'",,"Toronto, Ontario"
b'To whoever called me this morning at 7am I hope you have a terrible day... I went to bed at 4am and now i can\\u2019t go back to sleep.',,"Toronto, Ontario"
b'I could sleep for the next three years',,"Toronto, Ontario"
b'Kiddo is napping + this mama gets to cozy up on the couch + catch up on some TV that isn\\u2019t Paw Patrol! Yay! https://t.co/7wJweD09Fg',,"Toronto, Ontario"
b'caant sleep so i been switching shows to movies &amp; now i am watching the little mermaid 2 #disneyworld',disneyworld,"Toronto, Ontario"
b'Had night terrors all night and didn\\u2019t sleep a wink \\U0001f629 if I make it to work without ending up in a ditch it\\u2019ll be a miracle',,"Toronto, Ontario"
"b'@launders Only copped one from the previous drop, not sleeping this time around.'",,"Toronto, Ontario"
b'Doesn\\u2019t matter what time they go to sleep...they\\u2019re up at 5:50am every. Single. Day. #dading',dading,"Toronto, Ontario"
b'@jotitanzania yeah i gotta sleep foreal lol this was inded my late night ender',,"Toronto, Ontario"
b'The second time I woke up without a reason at 4am this week. Out of my sleeping pills. Le sigh. Let\\u2019s hope I sleep soon.',,"Toronto, Ontario"
b'True love is not being completely upset when woken up (on the one morning I get to sleep in) for the opportunity to\\u2026 https://t.co/32zN7faajD',,"Toronto, Ontario"
b'I just want #cake and 67hrs of sleep \\n#insomniac',"cake,insomniac","Toronto, Ontario"
"b""Y'all sleeping on notshippingevercharacterwhomildlyinteractajustcustheiroppositegenders""",,"Toronto, Ontario"
b'Always sleeping at 6am https://t.co/kNLxKGqTlS',,"Toronto, Ontario"
"b""@ItsARP very surprised @ThekidJ_c vs BiggK757 doesn't have a million views yet. Just rewatched it and this battle seems super slept on.""",,"Toronto, Ontario"
b'https://t.co/P2ie3Crxdx   Canada launches a National Housing Plan while UK municipality plans to fine homeless for sleeping on the street',,"Toronto, Ontario"
"b'New guidelines released on physical activity, sleeping habits for young children /via @globeandmail https://t.co/BIX4lNEav8'",,"Toronto, Ontario"
b'I\\u2019m not going to bother watching the rest of @girlsHBO or @OITNB now. #HipsterRacism thx @zinziclemmons \\U0001f91b\\U0001f3fd https://t.co/L8QSYcC1GU',HipsterRacism,"Toronto, Ontario"
"b'Ah yes, just when you can\\u2019t imagine it getting worse, your ex of ten years has been sleeping with your close friend. JERRY! JERRY! JERRY!'",,"Toronto, Ontario"
"b""I need a backrub and a nap rn... But I'll settle for a spliffaz and a one two sippa wine""",,"Toronto, Ontario"
"b'""Soundcheck for the drummer starts at 12, rest of the band starting at 1. Wanna be done by 2""\\n\\nI show up at 1:10 to\\u2026 https://t.co/zXS8Kj1oHb'",,"Toronto, Ontario"
"b""Watched the trailer for Rampage and now I can't sleep. https://t.co/fErFfSaYiA""",,"Toronto, Ontario"
b'.@binnie_al: good morning i am sleepy and cold\\nme: good evening i have 24 gumballs in my mouth',,"Toronto, Ontario"
b'I\\u2019m glad I woke up by accident. But I\\u2019m so sleepy..',,"Toronto, Ontario"
b'I\\ufe0f took a nap thinking it\\u2019ll be 11pm when I\\ufe0f wake up &amp; it\\u2019s not;( like this shit sucks',,"Toronto, Ontario"
b'Gagong resty kagi nalang akong inaasar pag asa gym ako\\U0001f644\\U0001f602',,"Toronto, Ontario"
b'Eso puro pa restregarnos que no eres +58 https://t.co/V5u8NByqnp',,"Toronto, Ontario"
"b""Why you still sleeping on me? That's ok you can keep dreaming""",,"Toronto, Ontario"
"b""D\\xfcn restoranda H\\u0131rvat iki m\\xfc\\u015fterim vard\\u0131. Biri Tudor'un arkada\\u015f\\u0131ym\\u0131\\u015f . K\\xfc\\xe7\\xfckken beraber oynam\\u0131\\u015flar. Galatasaray i\\xe7i\\u2026 https://t.co/Y9r7K9Rtmd""",,"Toronto, Ontario"
b'@jakebutineau @daynadooodles I could put together a presentation on this whole min-maxing of sleep and rest to reac\\u2026 https://t.co/WgTdXfy2g1',,"Toronto, Ontario"
"b'@Gay4KMichelle @KteAlbunny gotta wake up at 5am, has to go to work at 4pm? and i still havent got any sleep yet? WTF WTF WTF HELP'",,"Toronto, Ontario"
b'I need to fix this sleep schedule of mine T^T',,"Toronto, Ontario"
b'So I\\u2019m home. Ready to nap. And they\\u2019re doing random construction upstairs?\\n\\n..I didn\\u2019t know people wanted to die today \\U0001f612',,"Toronto, Ontario"
"b""I've been sleeping a lot, trying to recover but I'm feeling up to something today.\\n#cashmeet?\\nOther suggestions?\\n#findom #femdom #paypig""","cashmeet,findom,femdom,paypig","Toronto, Ontario"
"b""It's a good day when you find a star trainee who excels. Now I just have to whip the rest into shape.""",,"Toronto, Ontario"
"b""'I can sleep after BF/CM' they say... I say, 'hit me up after the holidays' bc things are just heating up! \\u2764\\ufe0f""",,"Toronto, Ontario"
b'I was having a peaceful sleep but then I\\ufe0f started having a nightmare about the devil &amp; I\\ufe0ft turned into sleep paraly\\u2026 https://t.co/9mjncYwxxO',,"Toronto, Ontario"
b'@gettinnoticedmo @EricTrump You sir. Have won the internet for the rest of this year. Also front runner for next year too.',,"Toronto, Ontario"
"b'@mikechenwriter @MichelleEllise I find it quite effective to have a 45 minute nap while putting the 4yo to bed, the\\u2026 https://t.co/WbN4PO1j1D'",,"Toronto, Ontario"
b'Ireland rallying around Cyrus Christie is low-key restoring my faith in humanity.',,"Toronto, Ontario"
"b""Up at 6 am for a skate and I've already had one power nap. Back to the rink for round 2. #hockeylife #hockeydad""","hockeylife,hockeydad","Toronto, Ontario"
b'Losing to much sleep\\U0001f926\\U0001f3fd\\u200d\\u2642\\ufe0f I guess ain\\u2019t thing now I guess',,"Toronto, Ontario"
