text,hashtags,placename
"b'@loeymochi i\\ufe0f know of a different hole, one that\\u2019ll allow me to show you a whole new world'",,"Toronto, Ontario"
b'Need this for my the #VR project I am working now. Card game to design data viz. https://t.co/VZGnDdK9aA',VR,"Toronto, Ontario"
"b""\\U0001f37b @mattbyford1234 thanks for your hard work.  You'll be missed.""",,"Toronto, Ontario"
b'Do underage ohl players think before going to the club and letting the photographers take pics? Jw',,"Toronto, Ontario"
"b'@dingram68 @CBCNews Ya mom and pop banks work really well in the USA. The RBC barely makes in the top 30 worldwide,\\u2026 https://t.co/0GvUMIIiWn'",,"Toronto, Ontario"
b'Great weekend of hockey and good teams to play and watch! Thanks to @Whitby2002AAA for hosting the #SilverStick tou\\u2026 https://t.co/zmTmilTwBl',SilverStick,"Toronto, Ontario"
b'Treasure planet and Atlantis will always be my favorite disney movies',,"Toronto, Ontario"
b'me @ home: humming christmas carols\\nme @ work: humming christmas carols stressfully',,"Toronto, Ontario"
"b""@Jeff_like_Feff @Chadtronic I bought it to play with some college friends, and it's absolutely insane how great the\\u2026 https://t.co/kEcbHx3Z9L""",,"Toronto, Ontario"
"b""@starfishrd2018 I can't: Evil and Clueless didn't show up today.""",,"Toronto, Ontario"
b'Very excited about the new people joining @GetKoho - looking forward to working with JJ: https://t.co/BsVYSLawkL',,"Toronto, Ontario"
b'And its a wrap. We are breaking down my show and prints are packed and ready to ship to new\\u2026 https://t.co/olMaTLvY1o',,"Toronto, Ontario"
"b'Today is Trans Day of Remembrance, a great opportunity to think about @sanixto allyship workshop via @CSIH_ blog by\\u2026 https://t.co/Dn08m0eQ4M'",,"Toronto, Ontario"
b'@SOcean5 @Cameron_Gray i worked for campus security there. this sickens me.',,"Toronto, Ontario"
b'@KingMinos777 jordan need to stop with the threats and show some action that he is going to hurt hilary .so far she\\u2026 https://t.co/XgDIqX0Onq',,"Toronto, Ontario"
b'The NDP in Ontario is working to lose yet again another election. Whoever made this decision to block back to work\\u2026 https://t.co/WvtBcej1ll',,"Toronto, Ontario"
"b""@joeypinoli It's one of the card games I keep coming back to, even if it's just for a little while.""",,"Toronto, Ontario"
"b'\\U0001f3ac One week down for #EUFF2017. That means one more week remaining! Which means 13 more films to watch, 13 more stor\\u2026 https://t.co/JAw2tl6qAY'",EUFF2017,"Toronto, Ontario"
b'this play on words is schlockky https://t.co/swGcYFCHcS',,"Toronto, Ontario"
b'Shape Showdown was a big hit! We put these shower curtains to good use #numeracy #tcdsbEY https://t.co/zZDCZqYeoJ',"numeracy,tcdsbEY","Toronto, Ontario"
"b'Some work, others watch. #NowPlaying Acid Test - River\\u2026 https://t.co/4hll3nf4fS'",NowPlaying,"Toronto, Ontario"
"b'\\U0001f3ac One week down for #EUFF2017. That means one more week remaining! Which means 13 more films to watch, 13 more stor\\u2026 https://t.co/SXh628C2Wd'",EUFF2017,"Toronto, Ontario"
b'Find what u love &amp; let it progress u\\nKeep working',,"Toronto, Ontario"
"b'For those who have once called him philosophical, romantic for the way he wants to play. He is a winner, but he als\\u2026 https://t.co/nfjDmRr4Cx'",,"Toronto, Ontario"
b'Incredibley proud of the work @TeamCanada does with  @YouCanPlayTeam creating a safe space for everyone in sport.\\u2026 https://t.co/LA26mlSL39',,"Toronto, Ontario"
"b""@bancandy  ...he's hacking hard with infinite ammo  autofire sniper, super speed.  He's unmanly and won't play for real.""",,"Toronto, Ontario"
b'I\\u2019m literally sitting here in shock I can\\u2019t believe the shows over',,"Toronto, Ontario"
b'People were dead at work today &amp; managed to get all their work done early. \\U0001f600 #TH\\u2019s',TH,"Toronto, Ontario"
b'Tropical Night and Chapter of our love are my favourite 2. I\\u2019m excited to hear the rest \\U0001f62d\\u2764\\ufe0f\\u2764\\ufe0f he worked so hard and\\u2026 https://t.co/OuYee7aWjV',,"Toronto, Ontario"
"b'Thanks for this post, @madeleinethien. To me, #artsawards seem sort of unfair; we don\\u2019t create works solely focused\\u2026 https://t.co/DKD6jR9pKl'",artsawards,"Toronto, Ontario"
b'@NaomiDiedTrying Well played this time Macleod...',,"Toronto, Ontario"
"b'Consultant opportunity for #medOnc to work at WHO - Clinical Fellow |\\xa0London, England | ESMO https://t.co/Cb1LPkxiaR'",medOnc,"Toronto, Ontario"
"b'The slightest bit of sound from Netflix playing, watching Friends lol https://t.co/CPWLJULf5s'",,"Toronto, Ontario"
b'@CityNews @CityNewsBrandon \\u201cBlinded clinical trials show that people with MCS react as often and as strongly to pla\\u2026 https://t.co/KCu6wxzIvo',,"Toronto, Ontario"
b'Did a boogie give another 30min performance today? Wasted my money on his last show',,"Toronto, Ontario"
b'Haven\\u2019t been to work in a week and I\\u2019m contemplating wether I should skip work today as well',,"Toronto, Ontario"
b'High impact work from @dpinc3 @injurydr examining the effect of healthcare utilization on pt outcomes https://t.co/rim7ARstUS',,"Toronto, Ontario"
b'You\\u2019re never too old to celebrate a birthday with some fun and games! #ibmcan100 https://t.co/P8Lz5aPxFv',ibmcan100,"Toronto, Ontario"
"b'And he\\u2019s two years away from asking for a seven year deal. It\\u2019s great to have the player the day you sign him, but\\u2026 https://t.co/6ZdtMgIMSw'",,"Toronto, Ontario"
b'Yo #Edmonton. My new project @babydrayton53 is playing on Dec 28th. Be there https://t.co/Wf7C6Di654',Edmonton,"Toronto, Ontario"
b'Wow I just read a new law where if you produce a show and say I\\u2019m funny in public but don\\u2019t book me you go to jail.\\u2026 https://t.co/eXyB9HyJ1J',,"Toronto, Ontario"
b'@mostx1 After having worked with the original core cast for so many years has it been challenging to write for an extended cast?? #NCIS',NCIS,"Toronto, Ontario"
"b'In a @torontofc supporter bar, drinking Toronto FC supporter beer watching the #TFC game\\u2026 https://t.co/tPBirlZqEp'",TFC,"Toronto, Ontario"
b'@Z_ninetales I thought it was supplied by your work',,"Toronto, Ontario"
b'Miss Jamaica.... You had so much to work with with that question. Ugh \\U0001f621',,"Toronto, Ontario"
b'Head to https://t.co/tpG0ljXHXK to see which @timex watches make for the perfect holiday gift #TIMEXambassador #Sp\\u2026 https://t.co/Se7Q8WBl0Y',"TIMEXambassador,Sp","Toronto, Ontario"
"b'Have my likeness @alexp_artist , now the real painting begins! Going to play a lot with greens\\u2026 https://t.co/AbbhbUzaD3'",,"Toronto, Ontario"
b'You can become a millionaire by filming yourself playing video games and putting them on YouTube. I\\u2019m going to bed. Goodnight. \\U0001f635',,"Toronto, Ontario"
"b""I'm playing hard to get. https://t.co/UOYwp91EAo""",,"Toronto, Ontario"
"b'@NKainz22 @RealJayWilliams @JayBilas They have to learn to play man to man, 2-3 is buying time early in the season,\\u2026 https://t.co/j73DLbZe1i'",,"Toronto, Ontario"
"b'I only boycott the show of A if he is paired w/ others, i only want M for him.  And i will also do the same with wi\\u2026 https://t.co/MPvjQszFm6'",,"Toronto, Ontario"
b'Work is not work but spirit in action. https://t.co/D3ljX7JZ0s',,"Toronto, Ontario"
b'Sens come up empty on the power play',,"Toronto, Ontario"
"b'A shot of our work from @ParamountFoods #Yorkville location, custom made #chairs and #tables. Construction\\u2026 https://t.co/4BGokACy7N'","Yorkville,chairs,tables","Toronto, Ontario"
b'hmm i kinda wanna watch the new buzzfeed unsolved but i already know yhhhh everything abt roanoke',,"Toronto, Ontario"
b'Had such a great time working on this gorgeous!!\\u2026 https://t.co/3dhVScJktR',,"Toronto, Ontario"
"b'Congrats to all the college faculty going back to work today! Your amazing solidarity, determination and belief in\\u2026 https://t.co/UgtrBrFw9t'",,"Toronto, Ontario"
b'I\\u2019m gonna download the video to watch on my way to school https://t.co/FEs6iereXS',,"Toronto, Ontario"
b'I suppose the incentive for getting a normal sleeping pattern is me waking up in time to watch both Justice League\\u2026 https://t.co/6nZoYpw2dl',,"Toronto, Ontario"
b'@nestruck This thread is fantastic. I would be beyond annoyed if my costly classroom time was wasted watching clips\\u2026 https://t.co/Moug8EL99q',,"Toronto, Ontario"
"b""Soup's on! A chilly afternoon off means the comforting act of both cooking and eating soup. My\\u2026 https://t.co/k1QD7kTqWV""",,"Toronto, Ontario"
b'Love working with such #amazing co-mentors at @JACO_CP ! #mentoring #funWithFriends #techFun https://t.co/KrFFmQPWg3',"amazing,mentoring,funWithFriends,techFun","Toronto, Ontario"
b'To men that hate on women who want to show off their bodies - honestly a woman\\u2019s body is so fucking beautiful even\\u2026 https://t.co/2ytacnKbST',,"Toronto, Ontario"
b'To men that hate on women who want to show off their bodies - honestly a woman\\u2019s body is so fucking beautiful even\\u2026 https://t.co/jGnq2LIYg6',,"Toronto, Ontario"
b'Sex workers are people lol. Y\\u2019all forget. You\\u2019ve been brainwashed to disregard working girls and treat them less than human. You\\u2019re gross.',,"Toronto, Ontario"
b'I\\u2019m trying to run a country not work a 9-5 I need thinkers in my corner',,"Toronto, Ontario"
b'I will be showcasing my Blockchain app MedChain at #IBMDIF #toronto #blockchain https://t.co/VPMj9hsNWT',"IBMDIF,toronto,blockchain","Toronto, Ontario"
"b'I can\\u2019t be the only one that plays Demi Lovato\\u2019s \\u201cConfident\\u201d to invigorate my flossing routine each morning, can I??'",,"Toronto, Ontario"
"b""I remember watching the Macy's Thanksgiving Day Parade as a kid and also remember it being a parade.""",,"Toronto, Ontario"
b'When all u wanna do is Netflix n chill... but so much to do before tomorrow am \\U0001f623\\U0001f648',,"Toronto, Ontario"
"b""@TTChelps @311Toronto can we get a longer left turn advance on the 504 westbound at Roncesvalles &amp; king? It's backed up forever after work""",,"Toronto, Ontario"
"b'Aw man, @cbcbakingshow is such a delightful show. I love the kindness.'",,"Toronto, Ontario"
"b'When news is bad out there, and you have a crap day on top of it.....then you remember @Lin_Manuel made a playlist. https://t.co/m8QGIISsKa'",,"Toronto, Ontario"
b'I can work https://t.co/yd0YdWjxMN',,"Toronto, Ontario"
b'Golf maybe fun to watch again. #gotiger https://t.co/4UwdbiMto8',gotiger,"Toronto, Ontario"
b'Great to see our friends and colleagues at Lakeridge getting deserved recognition for their great work! @SurgeryMGH https://t.co/3JtMa3wq5X',,"Toronto, Ontario"
b'@alexander_olly Come back to Toronto soon I\\u2019ve trained a squirrel to play synths and replace Emre',,"Toronto, Ontario"
b'can\\u2019t wait to work on that stuff.\\n\\u2764\\ufe0f https://t.co/hfLzoeO4to',,"Toronto, Ontario"
b'When looking at young talent team work and work rate are vital #fm18',fm18,"Toronto, Ontario"
"b""I hung up on a belligerent customer at work. If my boss finds out I'm deader than dead. I will be advanced dead.""",,"Toronto, Ontario"
b'Very pleased to have been invited to present highlights of the great work @LOFTCS to the @TCLHIN Board &amp;\\u2026 https://t.co/VQMUGQXC4G',,"Toronto, Ontario"
"b'I shouldn\\u2019t have convinced myself to watch a horror movie tonight, I have to be up by 5 tmrw. Pressed PLAY already\\u2026 https://t.co/3ygHx79Z1y'",,"Toronto, Ontario"
b'Got this today as a gift from my fianc\\xe9e!!! @AdamWylde @Steve_Dangle who wants to play me?! https://t.co/ZSpPUEzQNO',,"Toronto, Ontario"
b'The work of Japanese sculptor Sayaka Kajita Ganz: wild horse sculptures crafted from recycled materials. https://t.co/CFlmjOClXi',,"Toronto, Ontario"
"b'""It\'s not playing Frank Underwood, if you are Frank Underwood"" \\u2013 @KevinSpacey https://t.co/NE8OqmNUFg'",,"Toronto, Ontario"
b'@SustainVaughan Agreed. You should check out my work. My position is clear.',,"Toronto, Ontario"
"b'Great place to meet after work for drinks (@ Loose Moose Tap &amp; Grill - @loosemooseto in Toronto, ON) https://t.co/C8vinnNKrF'",,"Toronto, Ontario"
b'Sitting in my hotel room in Toronto overlooking the CN Tower and watching Paul O\\u2019Grady\\u2019s programme about #Battersea\\u2026 https://t.co/kE5LQM94Bd',Battersea,"Toronto, Ontario"
b'Going to watch SEAL Team on global #Fibe #global #SEALTeam \\U0001f4fc\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f52b\\U0001f4a3\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb\\u200d\\u2640\\ufe0f\\U0001f471\\U0001f3fd\\U0001f469\\U0001f3fd\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb',"Fibe,global,SEALTeam","Toronto, Ontario"
"b'while your out there fucking w other bitches I\\u2019ll be sitting here shining homeboy. Don\\u2019t get it twisted, I don\\u2019t play no games'",,"Toronto, Ontario"
"b'Out with the old, in with the new. Packing up all of the fall #homedecor with #EleanorRigby while watching\\u2026 https://t.co/4y8nMWsCdH'","homedecor,EleanorRigby","Toronto, Ontario"
b'Home sick on a Saturday means a Christmas movie marathon\\U0001f385\\U0001f3fc...currently in a time out watching @USPORTSca @VanierCup\\u2026 https://t.co/l122rk8LsW',,"Toronto, Ontario"
b'@Eric_Giacometti @anthonycozzetto Chill chill chill',,"Toronto, Ontario"
"b'Bakayoko refusing to get better with good run of games given him. Was frustrating to watch again today, once too ma\\u2026 https://t.co/lV0QqDHCyR'",,"Toronto, Ontario"
b'Super excited to be working with #IkonicImages on the next #RockYourFitness video shoot! \\n8 day\\u2026 https://t.co/FGZm2WAAfg',"IkonicImages,RockYourFitness","Toronto, Ontario"
b'Crying at these 4 chapters i have to teach myself before Tuesday. Light work anyways.',,"Toronto, Ontario"
b'@CorsiGuy if you are trying to balance your lineup and you have a superfluity of offensive players you need defensi\\u2026 https://t.co/aquKjZv7lF',,"Toronto, Ontario"
"b""I'm going to need some noodles if this is going to work.""",,"Toronto, Ontario"
b'Nice to see 2 of my friends @ABogdan1 @LFC &amp; @KNemeth_Nemo @NERevolution teaming up together to show support to 10y\\u2026 https://t.co/1fkBJZLq2x',,"Toronto, Ontario"
"b'if you love me give me a lightweight &amp; durable chess set (preferably magnetic, so that you can play in the backseat\\u2026 https://t.co/EkwOyLxCNw'",,"Toronto, Ontario"
"b""@YourAverageJet oh yeah tons of men dont watch NFL - hence why I'm not dating those weirdos lol""",,"Toronto, Ontario"
b'I will always ask:\\n\\nAge. \\nHeight.\\nWeight. \\nOccupation.\\nDo you watch NFL?\\n\\ngotta go 5/5. LOL',,"Toronto, Ontario"
"b""Excited to share my work will be published in @scararts Big Art Book! Can't wait to see my #paintings in print with\\u2026 https://t.co/mKMxw1cY16""",paintings,"Toronto, Ontario"
b'This is going to be a great show tomorrow! I may be joining &amp; going up on stage....!! \\U0001f609#SOLDOUT https://t.co/cBd7Sd1zk4',SOLDOUT,"Toronto, Ontario"
"b""Miss the good ol' days when my only entertainment was watching youtube videos.""",,"Toronto, Ontario"
b'Nothing but the best working with pbrandao67 deloittecanada @The_Idea_Hunter #sjsoul @ Bisha\\u2026 https://t.co/R7hTSBFMzy',sjsoul,"Toronto, Ontario"
b'End Hunger in The Six\\n\\nHelp us raise money for a great cause this holiday season and to show\\u2026 https://t.co/kUZWzk1VGn',,"Toronto, Ontario"
"b""@UrbanPoliticsTO @TheTORParty @JohnTory @fordnation Twitter idealism is really cute, but I've been working in the d\\u2026 https://t.co/BKPy56p7g1""",,"Toronto, Ontario"
b'End Hunger in The Six\\n\\nHelp us raise money for a great cause this holiday season and to show\\u2026 https://t.co/zA6c4Ac3gs',,"Toronto, Ontario"
"b'""They\\u2019ll be watching extra keenly now that they\\u2019ve bagged their first one."" #oumuamua  https://t.co/v9a46TAHsu'",oumuamua,"Toronto, Ontario"
"b""@Receipts_Sophie @SKellyCEO @stevehareCFO @PaulStruthers @Lauren_wholley I'm so glad that it worked out! Hopefully\\u2026 https://t.co/qNojvteH9M""",,"Toronto, Ontario"
"b""@Truefacts_143 yaa u start laughing for no reason just bcz she is laughing.... she should be on Kapil's show in fut\\u2026 https://t.co/ntefFwH4he""",,"Toronto, Ontario"
b'Halloween time at work so damn bless with all this bomb ass candy around',,"Toronto, Ontario"
"b""Oh #ttc @JohnTory, it's time to sue #scheidtbachmann for lost revenue. Zero working machines on 512 car 4442.""","ttc,scheidtbachmann","Toronto, Ontario"
"b'#LAKings add to their lead, 3-0 with 35.5sec to play in the 1st.  Trevor Lewis with the goal.  #TMLtalk https://t.co/8xXmOKeqv0'","LAKings,TMLtalk","Toronto, Ontario"
b'@sAbdi28 @DesaiDevang Mayfield looks real good. I think Rosen will be the best pro but need to watch more tape and\\u2026 https://t.co/eUdWGDVaSU',,"Toronto, Ontario"
"b'Gardiner is really pissing me off, stop puck watching, falling on your ass and turning the puck over. #TMLtalk'",TMLtalk,"Toronto, Ontario"
"b'@akakatie1 Me too, watch kids with so much bubbling energy and strength, can barely remember that. Used to love to run, sigh.'",,"Toronto, Ontario"
b'Expected great pop music but was not expecting the #activism - @JanetJackson your show was inspiring #torontolovesjanet #StateOfTheWorldTour',"activism,torontolovesjanet,StateOfTheWorldTour","Toronto, Ontario"
b'Second half at #themonkeyvault \\n.\\nThe real fun was playing tag parkour style.. no video of\\u2026 https://t.co/STvuNgXvGd',themonkeyvault,"Toronto, Ontario"
"b""Garbage first period. That's 5 regulation L's in 7 games. Have to wake up ASAP.""",,"Toronto, Ontario"
"b'@StarkAmanda I never watched that show, I only knew her as a fantastic singer.'",,"Toronto, Ontario"
"b'#seahawks host Atlanta tonight\\n\\nPregame show at 3:00 on #TSN1410, kickoff at 530 on both #TSN1040 and #TSN1410\\u2026 https://t.co/eOE9r9ec71'","seahawks,TSN1410,TSN1040,TSN1410","Toronto, Ontario"
b'@teiganish My grandma and I used to watch Touched by an Angel and Promised Land. My grandma passed earlier this yea\\u2026 https://t.co/axJWZybfsI',,"Toronto, Ontario"
b'November is #OsteoporosisMonth. Are you at risk? It\\u2019s important to know what your risks are so you can play an acti\\u2026 https://t.co/en1VwHswpp',OsteoporosisMonth,"Toronto, Ontario"
"b'@hansonconnect @taylorhanson @zachanson @isaachanson @hansonmusic It was an amazing show, was happy 2 have seen it\\u2026 https://t.co/9aR91tGvY9'",,"Toronto, Ontario"
b'Diet is 80% of the battle when trying to #loseweight! Take the guess work out of your diet and call 905.488.1223 an\\u2026 https://t.co/0aFQ3nQ2a3',loseweight,"Toronto, Ontario"
b'We stand in solidarity with striking workers at the Ontario Food Terminal. Join us at the solidarity picket TOMORRO\\u2026 https://t.co/i08IT8VfNM',,"Toronto, Ontario"
b'@ChristineIyer @michaeliyer snacking during the workday is essential! happy thanksgiving xoxoxo',,"Toronto, Ontario"
"b'Want to work in #Scarborough, ON? View our latest opening: https://t.co/VMyPjjiy7m #Manufacturing #CareerArc'","Scarborough,Manufacturing,CareerArc","Toronto, Ontario"
b'I feel like Plath would know how to respond to an angry email from a client like nobody else....punishing workweek.\\u2026 https://t.co/5Y2nmLkthF',,"Toronto, Ontario"
"b'Like a lot of artists/writers, creative work is how I process things. If I can burn myself out on something, and th\\u2026 https://t.co/cP1PNjaWFg'",,"Toronto, Ontario"
"b""Matthews playing in his 100th NHL game against his hometown team is so fitting, now if he got a goal that wouldn't that be great #TMLtalk""",TMLtalk,"Toronto, Ontario"
b'wan sending me a video of them zooming in on baileys chocolate while move plays in the bg..... mood',,"Toronto, Ontario"
"b'Let the games begin, #Staycation #Toronto US \\U0001f1fa\\U0001f1f8 #ThanksgivingWeek \\U0001f983 \\U0001f983\\U0001f983\\U0001f983\\U0001f983#timeoff #R&amp;R #refuelthejets https://t.co/YmRlCmEo4y'","Staycation,Toronto,ThanksgivingWeek,timeoff,R,refuelthejets","Toronto, Ontario"
b'looking up flights to DUB/AMS &amp; this Spotify playlist got me stuck in my feelings brah \\U0001f614\\U0001f633 #justgetmeouttahere',justgetmeouttahere,"Toronto, Ontario"
"b'To show support for the @CanadianLabour #PharmaCare campaign, please text Pharmcare to 3438001413 #PowerOn #OFLabour https://t.co/6LmNCyjLmL'","PharmaCare,PowerOn,OFLabour","Toronto, Ontario"
b'There\\u2019s too many rules in American football. The play is always coming back. i. e No touchdown. Because the other g\\u2026 https://t.co/oIrGoUQpmj',,"Toronto, Ontario"
b'@AlexpiersonAMP Good luck with the new show. Looking forward to it.',,"Toronto, Ontario"
"b'Guess who? Process work of a painting I did for my buddy. Yeah, he has no mouth, had to make\\u2026 https://t.co/xuVGmktg7O'",,"Toronto, Ontario"
"b""I'm playing around with the idea of digital thaumatropes. Here's a quick script I wrote that exports the output to\\u2026 https://t.co/Sj7zC0EcN8""",,"Toronto, Ontario"
"b'Wanna #GetItOffYaChest you want your comments, request &amp; questions heard on the show #welovehiphop ? Email us at we\\u2026 https://t.co/vmj2HTuHyv'","GetItOffYaChest,welovehiphop","Toronto, Ontario"
"b'W nfl season in full swing &amp; holiday shopping season upon us, a timely look at what retail can learn from sports! https://t.co/MjUuv1bDdA'",,"Toronto, Ontario"
b'@Wendishhillfolk @Wiininiskwe @Spaz66 @RealJoviVal Ya separations/segregation/apartheid works really well. \\U0001f644',,"Toronto, Ontario"
b'spent the night binge watching #HowToGetAwayWithMurder',HowToGetAwayWithMurder,"Toronto, Ontario"
b'Pleased to show research work from @CROSH_CRSST @LaurentianU student @mallorieleduc at #MOLResearchDay2017 hosted b\\u2026 https://t.co/KerLKVndlN',MOLResearchDay2017,"Toronto, Ontario"
b'@MrHazelden @kbardeesy @RULeadLab I attended the Sarada Peri workshop \\u2013\\u2013 fantastic stuff.',,"Toronto, Ontario"
b'Creative Twist was thrilled to work with our amazing clients #swarovski to design and build this stunning Crystal T\\u2026 https://t.co/qSxtpCzyIm',swarovski,"Toronto, Ontario"
b'Creative Twist was thrilled to work with our amazing clients #swarovski to design and build this stunning Crystal T\\u2026 https://t.co/LkBGLOhEOW',swarovski,"Toronto, Ontario"
b'Sitting on the 45th floor watching the fog roll into Scarborough from the lake \\U0001f60d\\U0001f60d\\U0001f60d',,"Toronto, Ontario"
"b""Leaning in and then some. What about when leaning in doesn't work? The @ekp Ellen Pao effect is the next step in sh\\u2026 https://t.co/3p94r9OTZs""",,"Toronto, Ontario"
b'GREAT JOB LADIES!!!\\nThese wonderful ladies always work hard!!! mand_a5 \\nGREAT SESSION\\u2026 https://t.co/LXRUXmSjxW',,"Toronto, Ontario"
b'honestly don\\u2019t wanna work tonight but here I am about to slave away',,"Toronto, Ontario"
b'Just left work and the moon is out! https://t.co/3psvCUYoXI',,"Toronto, Ontario"
"b'Haven\\u2019t been showcasing the brilliant content i have been gathering in the past few weeks, hence\\u2026 https://t.co/oVJmKiOzPx'",,"Toronto, Ontario"
b'Shopping for my friends baby shower. Got a \\u201cFisher-Price Rainforest Music &amp; Lights Deluxe Gym\\u201d like did this baby t\\u2026 https://t.co/pvCfoxpYwo',,"Toronto, Ontario"
b'One of the greatest feelings is getting off a good day at work to see Arsenal have won 5-0 \\U0001f600  #AFCvHTFC #COYG',"AFCvHTFC,COYG","Toronto, Ontario"
b'Surprise #1 \\U0001f389 My last show for 2017 \\U0001f3b6 @ The Dock on Queen https://t.co/KWudomCkes',,"Toronto, Ontario"
b'Do you think people in the 1950s ever thought one day they could watch YouTube while taking a shit?',,"Toronto, Ontario"
b'That works so well in corporate environments.  What about mandatory reporting? Protection for victims? Penalties fo\\u2026 https://t.co/hrDrtVKG4V',,"Toronto, Ontario"
b'What a great show tonight @DUALIPA come back more often! https://t.co/xoEBA6nu4u',,"Toronto, Ontario"
b'I see Megan is not there I can wait to go home watch and I hope she never comes back https://t.co/sg31dZSio2',,"Toronto, Ontario"
b'@lobbywhisper You have to cite your theatrical influences to write a play? Technological advances alienating you an\\u2026 https://t.co/xafgGt39t3',,"Toronto, Ontario"
"b'Our work together was real, powerful, and important. I can not adequately express my respect for your impact. https://t.co/x0Sr7doZ4p'",,"Toronto, Ontario"
b'Last week @italchambers presented CENTItalia: Gusto Cultura! \\u2013 a week-long event that showcases\\u2026 https://t.co/RmffjP6qmN',,"Toronto, Ontario"
b'@bradtheboss86 Man im getting tired watching these stupid double digit blown leads. This gotta be a wake up call going forward no excuses.',,"Toronto, Ontario"
b'Amaze! #ottawa presto cards work in #toronto! I wish I knew this sooner! @AnnalisaHarris',"ottawa,toronto","Toronto, Ontario"
"b""@funkstop @nytimes The piece wasn't making that argument, but rather showing that this is exactly what white suprem\\u2026 https://t.co/ygTjhvzTNr""",,"Toronto, Ontario"
b'Carson Wentz is my favourite athlete to watch pro sports right now \\U0001f64c\\U0001f3fb https://t.co/uJmi5BBvpq',,"Toronto, Ontario"
"b""Everyone is working very hard on installing the Artist Proof Sale \\U0001f44d. We've got over 400\\u2026 https://t.co/9ojhNOxzhp""",,"Toronto, Ontario"
b'A quick shot from #ketomeetupto yesterday! So much chatter \\u2764\\ufe0f\\U0001f646\\U0001f3fd\\U0001f483\\U0001f3fd\\U0001f3c3\\U0001f3fd\\u200d\\u2640\\ufe0f\\U0001f1e8\\U0001f1e6\\U0001f631\\nIf you watched online\\u2026 https://t.co/pZmm3Q1aGz',ketomeetupto,"Toronto, Ontario"
b'@freshbooks can you fix your online payment form so that it works with @1Password again? #superAnnoying',superAnnoying,"Toronto, Ontario"
"b""Never played animal crossing before why does do the voice lines sound like that lmaoooo it's some weird place betwe\\u2026 https://t.co/uXEGf4tKCm""",,"Toronto, Ontario"
b'Team work makes the dream work',,"Toronto, Ontario"
b'@AceTechOntario @jodilynnkovitz @Move_the_Dial Congratulations Jodi! Proud to know and work with you.',,"Toronto, Ontario"
b'working my hardest so I can play even harder',,"Toronto, Ontario"
b'consequently shoving my face full of carbs in this fine evening after seeing VS show pictures \\U0001f60a\\U0001f60a\\U0001f60a',,"Toronto, Ontario"
"b""The first picture!! I binge watched this girl once, she's wonderful at what she does :') happy to see her! https://t.co/xFoHW29lqO""",,"Toronto, Ontario"
"b'\\u201cWhy are you eating so much?\\u201d \\nBihhhh I gotta work on my winter layers, DUH'",,"Toronto, Ontario"
b'I had never noticed it until I watched the English and Qu\\xe9bec version because Allah is never mentionned by this nam\\u2026 https://t.co/dRIoao7CdS',,"Toronto, Ontario"
b'Third room worked https://t.co/mQhq3EG1QN',,"Toronto, Ontario"
"b'""Look for what IS working. Are early customers using your offering for an alternative use case? Do what you can to\\u2026 https://t.co/SnJXoVsVTr'",,"Toronto, Ontario"
b'THIS MIGHT BE THE ONLY VARIETY FITTED FOR TAEMIN HE HAS TO BE CONSTANTLY ACTIVE  he was so much more involved with this show than anything',,"Toronto, Ontario"
b'They always tout #rugby as the sport for tough guys but do they play in the snow? #PRO14 #CFL \\U0001f1e8\\U0001f1e6 https://t.co/avzOhglSUP',"rugby,PRO14,CFL","Toronto, Ontario"
b'@yvryimby @YVRHousing @laureljeanine 2/ Only works for those who MOVED early...as they start to effect House-Prices\\u2026 https://t.co/MEGGLyWJtQ',,"Toronto, Ontario"
b'Coyotes have recalled Dylan Strome from the Tucson Roadrunners. 26 points in 15 games down there.',,"Toronto, Ontario"
"b""#ArgosFootball I confess I'm not a football fan, but why are they making them play in a blizzard? Anyway, Go Argos!""",ArgosFootball,"Toronto, Ontario"
b'a spider propelled down from the ceiling while i was showering and almost KILLED ME',,"Toronto, Ontario"
"b'@FettyWrapps Hey Javid! Yes, I was compensated for my work with @TD_Canada. We actually have ad standards rules in\\u2026 https://t.co/2FcLA0EKcN'",,"Toronto, Ontario"
b'\\u26ab\\ufe0f Just listen &amp; enjoy! \\u27a1\\ufe0fhttps://t.co/1eD1swDRRz\\u2b05\\ufe0f Check out the #FTB @Spotify playlist &amp; enjoy some great music!\\u2026 https://t.co/Ao9dHD6zJt',FTB,"Toronto, Ontario"
b'@PopLifeCTV @mcco12mtl has this aired yet?! I need to watch! You look very comfortable on the couch and on tv!',,"Toronto, Ontario"
"b""\\u201cIt was the first time a Black man had slapped a white man back in the movies.\\u201d\\n\\nSidney Poitier's revolutionary sla\\u2026 https://t.co/lvWTURSqeQ""",,"Toronto, Ontario"
"b'The child in me (OK, grown adult too!) loves hearing the #TheNutcracker score being played during rehearsals here at @nationalballet!\\u2764\\ufe0f\\U0001f384\\U0001f3b6'",TheNutcracker,"Toronto, Ontario"
b'@NeNeLeakes and @Kimzolciak need their own show. These two kill me. \\U0001f602\\U0001f602\\U0001f602',,"Toronto, Ontario"
