text,hashtags,placename
b'~ happy to support other community stakeholders and activists speak to the experiences of many\\u2026 https://t.co/5yG53cl0wZ',,"Toronto, Ontario"
b'whoops... i made a devlog post for inconsiderate climbers and a build of the game was accidentally attached for abo\\u2026 https://t.co/M08qnIVr2g',,"Toronto, Ontario"
"b'oh yeah also i changed the name of the game to ""inconsiderate climbers"".\\nvalidate me'",,"Toronto, Ontario"
"b'Stop this, @Bell_News @BellMediaPR - we need local people reporting on local sports. Save Lance Brown and Joe Tille\\u2026 https://t.co/Lr9iJHtwFj'",,"Toronto, Ontario"
b'@mighty_flynn P.S. great picks otherwise',,"Toronto, Ontario"
"b""@RVAwonk @KatyTurNBC Huh?? On what planet do they think that's going to fly ....... other than the one where\\u2026 https://t.co/KvYsw7Zjw6""",,"Toronto, Ontario"
b'@Steve_Dangle this mans break down of the disallowed goal was just perfect unlike these analysts on other networks\\u2026 https://t.co/FXUQkd9U11',,"Toronto, Ontario"
"b'Get pumped, it\\u2019s gameday! #flyers #preparation #rowtheboat (\\U0001f4f8\\u2026 https://t.co/MEYAsYfd53'","flyers,preparation,rowtheboat","Toronto, Ontario"
b'Que in the Afghan civil war at behest of others aka Saudi and Iran! Well Afghans have only themselves to blame! https://t.co/hvzpqGok9V',,"Toronto, Ontario"
b'Maureen &amp; Ron of @EglintonWay  sporting thier #Canada150 pins at thier #AGM. Congrats to these two\\u2026 https://t.co/RYDUwI70LK',"Canada150,AGM","Toronto, Ontario"
"b""i dont think it's fair other people can have my name and be in my presence at the same time""",,"Toronto, Ontario"
b'@TTChelps driver of bus number of 8315 is doing a great job dealing with a passenger who is on a rant about non-sen\\u2026 https://t.co/rSp2X66S1a',,"Toronto, Ontario"
"b'I aspire to be the president of the Canadian chapter of the @ananavarro fan club! Stay the course, ignore ignorance\\u2026 https://t.co/91EkLxZdc3'",,"Toronto, Ontario"
b'Happy dance!! I\\u2019m already planning an early morning party menu for #RoyalWedding2018 https://t.co/rujgNurrLR',RoyalWedding2018,"Toronto, Ontario"
b'When it comes to 3rd Sector Board Governance only staff can be the change and enable others to understand best prac\\u2026 https://t.co/NQFBSkgjH2',,"Toronto, Ontario"
"b""@Mr_JJT still leaves a gaping hole with Grybs or Auvitu, love Grybs, but he's far too slow for todays game. There w\\u2026 https://t.co/7S95tlvw9s""",,"Toronto, Ontario"
"b'@morettiphd And trust me, after 2 solid days/nights of drinking at Grey Cup I\\u2019m GLAD the game is at 6 lol'",,"Toronto, Ontario"
b'@GamesReviewscom Add Fire Emblem to the list. That game is awesome. So many great games on 3DS this year!',,"Toronto, Ontario"
b'@GamesReviewscom Add Fire Emblem to the list. That game is awesome. So many great games on 3DS this year!',,"Toronto, Ontario"
"b""@AsanniArmon Omniplex like olaplex? I mean worst case scenario you'll end up walking around w orange brassy hair fo\\u2026 https://t.co/kXIdFFWobD""",,"Toronto, Ontario"
"b'Anyone catch that 50/50 current jackpot at the game!? $113,000 \\U0001f62e'",,"Toronto, Ontario"
b'@TARIKhatesyou the beard game is strong @smashwrestling #GoodThingsOnlyEndBadly https://t.co/j2aWmOUXPs',GoodThingsOnlyEndBadly,"Toronto, Ontario"
"b""What's worse? \\n\\nGetting dunked on in basketball\\nOR\\nGetting hurdled over in football\\n\\nLmfaoooo""",,"Toronto, Ontario"
b'@SebGorka @peterschweizer @seanhannity @FoxNews @FoxNewsInsider Not at all. You heard Gowdy. He and others will nev\\u2026 https://t.co/rLJUUJKAR9',,"Toronto, Ontario"
b'The world of crime is enabled by online banking and other forms of fast currency filters from one country to anothe\\u2026 https://t.co/rOja9bOm3M',,"Toronto, Ontario"
b'@KingMinos777 @YandR_CBS @CBSDaytime @MishaelMorgan1 @camryngrimes hilary lives to make other people miserable she\\u2026 https://t.co/S0F2jA8mZ2',,"Toronto, Ontario"
b'I search 70s dance music on Spotify and found a Spotify playlist and all the old people at this party think I\\u2019m \\u201ccool\\u201d',,"Toronto, Ontario"
b'@Erica_Bauman That\\u2019s actually super tempting \\U0001f440 I went with my girlfriend when she got a new one the other day and she had to hold my hand \\U0001f602',,"Toronto, Ontario"
"b""dj khalid I appreciate what you're doing but no phones near the pool man you know that""",,"Toronto, Ontario"
b'Niggaz feeling brave when they trynna expose but sensitive twitter gon run them outta here just like they been doin to everyone',,"Toronto, Ontario"
b'Thx Ministers @Laura_Albanese  &amp; @AhmedDHussen for signing agreement btw \\U0001f1e8\\U0001f1e6&amp; #Ont in helping internationally trained newcomers! #ScarbTO',"Ont,ScarbTO","Toronto, Ontario"
"b""Here's some love that I want to share. And many other friends who called and sat an alarm to wake me up at 5am \\U0001f62d. S\\u2026 https://t.co/rL0zh777Ll""",,"Toronto, Ontario"
b'One new years a young lady had a seizure in the middle of a PACKED club and I protected her from being stomped whil\\u2026 https://t.co/s5mfBXQlhi',,"Toronto, Ontario"
"b""@to_ka_ro Yes I have. It's on the way to work. I keep meaning to take a picture, but my nap game is too strong xD""",,"Toronto, Ontario"
b'\\U0001f612 Hope this 20% #OCT membership hike doesn\\u2019t happen. Fee increases bc of general inflation r understandable but 20%\\u2026 https://t.co/pRTLd28Uvn',OCT,"Toronto, Ontario"
b'#thisisyoga \\u2014&gt; a hashtag to show what doing an actual yoga class looks like. It\\u2019s not\\u2026 https://t.co/L8be6L94Lf',thisisyoga,"Toronto, Ontario"
"b""@StaceyVaughn I'm not a fan of the title and never use it in my personal sites/articles but others sometimes use it which is fine with me!""",,"Toronto, Ontario"
"b'#Yotes get Hjalmarsson back from injury tonight; missed last 10 games\\n\\nTocchet. ""It\'s big. He\'s a 25-minute guy. He\\u2026 https://t.co/TprgOA1aRM'",Yotes,"Toronto, Ontario"
"b""When's the last time you played a game of chess? https://t.co/42UWarHSkS #MotivationMonday #chessnotcheckers #chess\\u2026 https://t.co/kXfVAXtIdu""","MotivationMonday,chessnotcheckers,chess","Toronto, Ontario"
"b'Downloaded the trial of @ScrivenerApp while I wait for it to come to the @AppStore and boy oh boy, it\\u2019s a thing of\\u2026 https://t.co/eRHuoT8lqJ'",,"Toronto, Ontario"
"b'@_murderdarling ""usually we turn that one over and there\'s a rune on the other side""'",,"Toronto, Ontario"
b'Rothschild own 80% of world money that\\u2019s 500 trillion dollars-all central banks and the only places that aren\\u2019t run\\u2026 https://t.co/INxOE4jYmz',,"Toronto, Ontario"
b'The world run on pyramid schemes',,"Toronto, Ontario"
b'Instructions for reviving \\u2018dead\\u2019 wood flooring found on envelope post marked 1930 involving\\u2026 https://t.co/YeKc86zmA3',,"Toronto, Ontario"
"b""Playing video games while I listen to this speech. Trump's such an attention seeker. I'm finding myself off my game...""",,"Toronto, Ontario"
"b""#TTC oh there's train traffic #sorrynotsorry""","TTC,sorrynotsorry","Toronto, Ontario"
b'@JohnTory @joe_cressy another friend got their bike stolen last night. Broke into their bike locker in their condo.\\u2026 https://t.co/df1kp9dCwz',,"Toronto, Ontario"
"b'@deckr_j Great atmosphere, and that last shot in the night club is so cool.'",,"Toronto, Ontario"
b'@saskeah #parkdale is a wonderful neighbourhood! So thrilled to be putting down roots there with so many other kind businesses!',parkdale,"Toronto, Ontario"
"b""I'm 217lbs.\\n\\nWATCH SLIMMAZ \\U0001f485\\U0001f485\\U0001f485\\U0001f485\\n\\nLost a whole 6lbs playing ball lol""",,"Toronto, Ontario"
b'I wonder what would happen if I began playing ball 2-3 times a week instead of just once.',,"Toronto, Ontario"
b'Service dog drops the puck for ceremonial faceoff ahead of the @NYIslanders - @NHLCanes game. MORE @\\u2026 https://t.co/DNq8QF15N1',,"Toronto, Ontario"
b'@TheEllenShow @DSWT Sickening: Trump\\u2019s allowing hunters to murder elephants and import their heads as gory trophies\\u2026 https://t.co/IkfSg4P5HY',,"Toronto, Ontario"
"b'Diversity is being asked to the dance, inclusion is being asked to dance. Corporate Canada must do more /via\\u2026 https://t.co/8FX4OMVfcK'",,"Toronto, Ontario"
"b""@jm_mcgrath What Critics now call #PoorDoors have existed for DECADES in #TOpoli's in Co-Ops and other Not-for-Prof\\u2026 https://t.co/CFqWJWKIuc""","PoorDoors,TOpoli","Toronto, Ontario"
b'Acadian Sturgeon&amp;Caviar training today. Life us good when your job is tangled by caviar.\\u2026 https://t.co/C5dV8zrAEy',,"Toronto, Ontario"
b'@cutthecheeseto will be making this pulled bbq jackfruit grilled cheese exclusively hopchowfest\\u2026 https://t.co/Llw1lvsTI5',,"Toronto, Ontario"
b'Indigenous representation and the language barrier #SCC and other federal appointments - and we all do not know our\\u2026 https://t.co/OfQ4ecOGFJ',SCC,"Toronto, Ontario"
b'Tbt to clubbing at uniun with @JusReign  @SarahKrichel https://t.co/8UkePt6eXa',,"Toronto, Ontario"
b'lol this guy on my sc posted a gym selfie and wrote \\u201ceveryday pom pom\\u201d and my carat self couldn\\u2019t handle it so I se\\u2026 https://t.co/47PhVfu05S',,"Toronto, Ontario"
"b'@TheNormalOne705 Yeah, the down side to all sports teams.'",,"Toronto, Ontario"
b'Jozy Altidore\\u2019s goal was the soccer equivalent of Kirk Gibson\\u2019s home run in \\u201888.\\n#TFC',TFC,"Toronto, Ontario"
b'@HACKEY17 That\\u2019s what I\\ufe0f was about asking about! Not a classy thing to do. And it\\u2019s not like losing the game was all his fault either.',,"Toronto, Ontario"
"b'If you\\u2019ve been taking the advice of this twitter account over the past 5 years, then you\\u2019ve experienced gains north\\u2026 https://t.co/wQcjM3VJpC'",,"Toronto, Ontario"
b'@klnynews Maybe she was running from the pssy grabber.',,"Toronto, Ontario"
b'Little Thursday after class freestyle session .. trying some new movement patterns \\U0001f914\\U0001f45f\\n#dance\\u2026 https://t.co/mcDz5rgdDT',dance,"Toronto, Ontario"
b'wowowww since when kang daniel and woozi knew each other https://t.co/Lwp1SUDm0y',,"Toronto, Ontario"
"b""Prefer CIB but it's not like I see these games everyday. Went all out on these Cartridges for $4 each.\\u2026 https://t.co/1HXMwSiQFU""",,"Toronto, Ontario"
b'This game last four minutes #TFC https://t.co/E5yDNYFWW8',TFC,"Toronto, Ontario"
"b'At a public meeting ran into run of my old @RyersonU students @JBplans working for Weston Consulting, always great\\u2026 https://t.co/G66Wr9pPwy'",,"Toronto, Ontario"
b'You ever put Death Cab for Cutie on and get run over by the truck of high school feelings you thought you buried in\\u2026 https://t.co/K3ctElb13k',,"Toronto, Ontario"
b'Thrilled to join @mybossisme_ along with other amazing speakers like @pauleannar @haylescreative\\u2026 https://t.co/BE2jhknlnL',,"Toronto, Ontario"
b'Trying to decide what hockey net set to but my 6 year old nephew has me like \\U0001f914\\U0001f928\\U0001f914',,"Toronto, Ontario"
b'Weird that TERFs are so obsessed with periods being the ultimate marker of femininity when periods are universally\\u2026 https://t.co/eK4VfS5j4g',,"Toronto, Ontario"
"b""Predators' Watson suspended 2 games for boarding Avs' Toninato\\nhttps://t.co/YlSUOldzTd""",,"Toronto, Ontario"
"b""My classmates are asking each other if they're started the essay yet.  It's due in a week.  WHAT ARE YOU DOING????""",,"Toronto, Ontario"
"b""The question pending is how Marcus Gilbert's suspension will affect the ground game.  This suspension is a pretty b\\u2026 https://t.co/MHwKuC16Nh""",,"Toronto, Ontario"
"b""Steelers' Gilbert suspended 4 games for PEDs\\nhttps://t.co/u90aRkHpy1""",,"Toronto, Ontario"
"b'@thetimes Thank you for mentioning in tennis champion Jana Novotna obituary  she was a LESBIAN. Yes, it is importan\\u2026 https://t.co/HlddGUgUMd'",,"Toronto, Ontario"
"b""Half of you boys should pray that ur daughters don't run into a guy like you.""",,"Toronto, Ontario"
b'Good luck to all in the running for The Giller Prize tonight (and everyone behind the scenes &amp; between the pages)\\u2026 https://t.co/TVkfLUaVk3',,"Toronto, Ontario"
"b'Heard from several smart, neutral hockey people tonight who felt officials made right call on the Leafs no-goal. Ar\\u2026 https://t.co/71IHLF1iv9'",,"Toronto, Ontario"
b'This guy gets paid to write about hockey.. But doesnt know the difference between 5x5 goal differential and +/- https://t.co/3i3M07aRx3',,"Toronto, Ontario"
b'My gymstar.ca CAMO FEELS .\\n\\U0001f447\\u2714\\U0001f4af\\U0001f4f8\\U0001f3c1\\U0001f3c1\\U0001f4af\\U0001f447\\U0001f447\\U0001f48e\\U0001f48e\\nWHAT IS your FRESH LOOKS THEY are having a contest for\\u2026 https://t.co/fY3R0k3rkD',,"Toronto, Ontario"
b'And that is why football is a game of inches.',,"Toronto, Ontario"
b'That was a good good game. shame',,"Toronto, Ontario"
"b""Should've known Walsh was gonna miss, dude choked 3 fg 2 weeks ago and never forget the missed 27 fg game winner in\\u2026 https://t.co/OXRpcTyFmx""",,"Toronto, Ontario"
b'Actual footage of my week away from the gym https://t.co/415RgcAjuw',,"Toronto, Ontario"
"b""Had all these plans to get outside, grocery shop, buy some sweaters, do a Shopper's drug mart run, maybe even grab\\u2026 https://t.co/TCd0doJ99H""",,"Toronto, Ontario"
"b'Rollout seems a bit too long, but great news otherwise! #TTC https://t.co/dwye6hD2b3'",TTC,"Toronto, Ontario"
b'Couple days of training with my new crew! #boc #6ix #toronto @ The Carbon Bar https://t.co/9819FLQ2jz',"boc,6ix,toronto","Toronto, Ontario"
"b""I honestly don't think I've ever played a game with worse controls than Sims 4 on xbox. I would be 1000x happier if\\u2026 https://t.co/hqAS0lqNVY""",,"Toronto, Ontario"
"b'@enzorant @JohnTory There is no other solution. If you have one, I\\u2019m all ears. We have to move the most amount of p\\u2026 https://t.co/Is0dfdz2PA'",,"Toronto, Ontario"
"b""You don't know how to ride a bike #MrD""",MrD,"Toronto, Ontario"
"b'@come_back_shane I always quote it and other people are like, \\u201chuh?\\u201d and I\\u2019m like \\u201cWhat\\u2019s a motto with you?\\u201d'",,"Toronto, Ontario"
"b'Lol this didnt go the way you planned @gotransit, like your train schedules https://t.co/JAWmroatxf'",,"Toronto, Ontario"
b'umm their navigational array was on the floor. How the hell did they track the ion trail?! #TheOrville @SethMacFarlane s01e08',TheOrville,"Toronto, Ontario"
b'@davidaxelrod @POTUS Mr Axelrod talk about anything else other than what POTUS just tweeted. Ignoring him would be\\u2026 https://t.co/1Fsdk6GWNM',,"Toronto, Ontario"
b'@TIFFCFO Sorry mate. Just not the sport for me.',,"Toronto, Ontario"
"b""There'll be a NYC rugby league club in the Super League in a couple years, if you wanted dual-code options \\U0001f60e https://t.co/rOmla4HZeq""",,"Toronto, Ontario"
b'JVR has scored 5 goals in his last 5 games and 3 on the power play. Marner\\u2019s assist was his 14th which ties him wit\\u2026 https://t.co/sTRpFltIn7',,"Toronto, Ontario"
"b""Hey BEACHFamily!\\nDon't miss out on this opportunity rare and unique opportunity to train with\\u2026 https://t.co/VQ82tkjVWZ""",,"Toronto, Ontario"
b'I need to know more about @russwest44\\u2019s game shoes tonight.',,"Toronto, Ontario"
"b""Happening right now on King St.. So what's the point of the #KingStreetPilot if you're cutting the number of street\\u2026 https://t.co/fVP8Kzoalm""",KingStreetPilot,"Toronto, Ontario"
b'We have so many others ideas for gift giving other than clothing!\\nIt\\u2019s a winter Wonderland at\\u2026 https://t.co/GP8y5ecwKR',,"Toronto, Ontario"
b'@torontofc will the game be broadcasted on radio caz im stuck in traffic?',,"Toronto, Ontario"
b'Cool local science: urban air quality research happening atop #TTC streetcar along the #KingStreetPilot.\\n#UofT\\u2026 https://t.co/3yW2fpyETc',"TTC,KingStreetPilot,UofT","Toronto, Ontario"
b'I\\u2019d run away and let jake paul die https://t.co/HquMVvQ3o5',,"Toronto, Ontario"
b'Lol. Not playing games anymore',,"Toronto, Ontario"
"b'Alex Wilner says AI is a double edge sword, it will bring huge gains in ag, water, sanitation, add more; but it wil\\u2026 https://t.co/piqraWV114'",,"Toronto, Ontario"
b'@vleongTO @311Toronto @doubletree @TO_Cycling @TO_Transport Weird looking wooden bike. Might want to invest in a better lock.',,"Toronto, Ontario"
b'I was mad at Blake the other day and I was laughhhhing &amp; hes like \\u201cwhy are u laughing when ur mad\\u201d lol boi https://t.co/m9RzTRqFxC',,"Toronto, Ontario"
b'I was lucky enough to be able to get my second pair of Yeezys this weekend. My recent run of\\u2026 https://t.co/bCHsoExpDr',,"Toronto, Ontario"
b'@ItsSaraKatelyn Start tweeting during games again',,"Toronto, Ontario"
b'Unreal. Colby pressing charges ? pathetic . dude runs mouth like tough guy . gets slapped . presses charges ? https://t.co/cQzW3Os44n',,"Toronto, Ontario"
b'Here is a nifty little website that will show you all the Xbox One game price changes in one place. Time to get you\\u2026 https://t.co/j3YF6oqRO7',,"Toronto, Ontario"
b'Alright. Time for #JusticeLeague. See you on the other side. https://t.co/oflGMDbTPO',JusticeLeague,"Toronto, Ontario"
"b""@TTChelps bus 1585 running 511 (run 08) doesn't have stop announcements turned on. It is really hard to see where you are in the dark.""",,"Toronto, Ontario"
"b'@MJLCatholic Jesus associated with and cured lepers, the hemorrhagic woman, and a host of other illness. In His tim\\u2026 https://t.co/xZAbTAidq9'",,"Toronto, Ontario"
"b'Got my hug from Duke, so I am game-ready!\\n\\nLet the Battle of Ontario begin!\\n@TorontoMarlies vs @BellevilleSens \\n#MarliesLive #Marlies'","MarliesLive,Marlies","Toronto, Ontario"
"b""tfw not strong enough to lift monitor out of the cab. (also it's like 90kg) https://t.co/szKVcYmWQs""",,"Toronto, Ontario"
b'@EmptySeatsPics Vanier Cup game in Hamilton ON moments before opening kickoff https://t.co/hyE46bCRhw',,"Toronto, Ontario"
b'When you can\\u2019t be there in person but refuse to miss the game! Go @WesternMustangs #PurpleandProud #Vanier53\\u2026 https://t.co/mp5vkm0Ir7',"PurpleandProud,Vanier53","Toronto, Ontario"
b'#barbershopwars yo torontobarbers Nigel has something to tell you legin723 urbankc95 @ UrbanEdge https://t.co/FtwusDpiWU',barbershopwars,"Toronto, Ontario"
"b'Waiting for our next train.  \\U0001f623 (@ Union Station - @torontounion in Toronto, ON w/ @alicia_blaze) https://t.co/jNOmRTX7rb'",,"Toronto, Ontario"
"b""@realDonaldTrump Yes! You have done more than any other 10 month President! You should quit now while you're ahead!""",,"Toronto, Ontario"
"b""Can't wait to see RV's collab with NCT \\U0001f525 they all trained together and are very comfortable with each other too~""",,"Toronto, Ontario"
b'a series of random numbers (add me) 35007407406',,"Toronto, Ontario"
"b""'Da Vinci trained his sensory awareness like an Olympic athlete trains their body for competition' https://t.co/fEy9QOhTir""",,"Toronto, Ontario"
b'Never been able to lift my arms that high during a workout https://t.co/Crcu2lsmcw',,"Toronto, Ontario"
b'Leafs game baby \\U0001f918\\U0001f3fd',,"Toronto, Ontario"
b'Got me Samsung back. Back on the twitter train. \\U0001f913',,"Toronto, Ontario"
"b'Happy Friday sayo Menggay! Balik Pinas na ba? Enjoy your day ah? Love kita, tagos hanggang bone marrow. \\U0001f618\\U0001f618 @mainedcm'",,"Toronto, Ontario"
"b'Don\\u2019t know why I\\u2019m still kissing girl I don\\u2019t love , still stumbling out of these clubs still I\\u2019m just so hard to t\\u2026 https://t.co/qAMUBFZZEX'",,"Toronto, Ontario"
"b'It was time to marry the game, an I said yea I do'",,"Toronto, Ontario"
b'LoL it\\u2019s the game\\U0001f937\\U0001f3fd\\u200d\\u2642\\ufe0f! I think those CFL &amp; NBA players already know all those birds do is sell ass so they curve t\\u2026 https://t.co/nDtBfFnVx4',,"Toronto, Ontario"
b'@jazzibemoody They could work something out where they do each other\\u2019s shows so both networks capitalize on the ratings',,"Toronto, Ontario"
b'Candidate advice and lessons from leaders in a range of operations fields about the empowerment and advancement of\\u2026 https://t.co/W5SRZb5aLi',,"Toronto, Ontario"
"b'Que cachetada al club, las chicas del guacalajara'",,"Toronto, Ontario"
b'#Nijinsky !!! @nationalballet omg what a crazy sexy cool ballet. Uugghh \\U0001f525\\U0001f525\\U0001f525\\u2764\\ufe0f\\U0001f3be highly recommend! Why is there no ballerina emoji?',Nijinsky,"Toronto, Ontario"
b'@option_snipper May lower to 3.50 range in case 202 is it',,"Toronto, Ontario"
"b""Cap's 2015 urbanist counter-take on the G-word, redux https://t.co/fV4ArCXSpU""",,"Toronto, Ontario"
b'@soapsindepthcbs @BandB_CBS she cant just run away with you at a drop of a hat you took adventage of a vunerable woman #BoldandBeautiful',BoldandBeautiful,"Toronto, Ontario"
b'Canadians would be excellent at this ridiculous Japanese sport. WATCH: https://t.co/RXIyroFBbq https://t.co/0xeQFssYxz',,"Toronto, Ontario"
"b'Films made by USA "" filmmakers "" that go into other places and sneak around stealing objects and personal photos, f\\u2026 https://t.co/oraTUoC7Fn'",,"Toronto, Ontario"
"b""When people try to squish themselves between a 75% closed train door.... Y'all like public humiliation?? YOU WON'T MAKE IT JUST WAIT \\U0001f602""",,"Toronto, Ontario"
b'This incorrigible in Chicago was put in the corner sporting his red bum and a good scolding. Not done with him yet\\u2026 https://t.co/QxBGVrhSdw',,"Toronto, Ontario"
"b""I don't think it's my type of game, but I'm thinking I might buy a copy to help the poor guy out.\\n\\n(Yes, it was the\\u2026 https://t.co/WEqLr5EH8d""",,"Toronto, Ontario"
b'*eats shit walking down a hill at school*',,"Toronto, Ontario"
b'Everything is alright just in the gym like always and trying to get better with our young team. I\\u2019ll be up in Missi\\u2026 https://t.co/O1IBrzaYfH',,"Toronto, Ontario"
"b""Can someone tell me if I misread that Knicks went on a 28-0 run against raptors. Tell me it isn't so.""",,"Toronto, Ontario"
b'@OrcPawson killer!',,"Toronto, Ontario"
b'Apology after Japanese train departs 20 seconds early - BBC News (things i miss about Japan.. \\U0001f602) https://t.co/OZlEJK9MBu',,"Toronto, Ontario"
b'@talkhoops But but but.... let\\u2019s just see where you finish in AL MVP voting first before we play the blame game',,"Toronto, Ontario"
b'Travis Zajac with the A on his jersey.\\nTaylor Hall the other player sporting the A. \\n#NJDevils',NJDevils,"Toronto, Ontario"
"b""I just randomly met Lucy Maud Montgomery's granddaughter and got to tell her how much I love Anne of Green Gables and PEI, so that was neat""",,"Toronto, Ontario"
b'I will finally get to use my new underwater photography set-up in Honduras this December: #Olympus PEN E-PM1 with M\\u2026 https://t.co/Donpq7el1I',Olympus,"Toronto, Ontario"
b'The work week starts with a killer wardrobe. @harryroseninc @Ferragamo #fashion #dresstoimpress https://t.co/FsPQkTtyLi',"fashion,dresstoimpress","Toronto, Ontario"
b'New chezlavelle vegan squash salad | rye | ginger | miso alexcookst.o @ Lavelle https://t.co/cUF7RW0hHb',,"Toronto, Ontario"
"b'Hey @soIoucity I took a few years off Madden, but when you play 60 minutes, is this the first year it takes 2 hours to play a full game?'",,"Toronto, Ontario"
b'What you tell yourself everyday will either lift you up or tear you down.#Be #positive https://t.co/9fP9lfMbBy',"Be,positive","Toronto, Ontario"
"b'This tweet make me look up a list of other famous Blakes, and, let me tell you, I now feel 145 years old.\\u2026 https://t.co/zgIJS0Szao'",,"Toronto, Ontario"
b'Really gotta start rethinking that \\u201cfirst-world country\\u201d tag https://t.co/Zbd9AE4x5y',,"Toronto, Ontario"
b'Back in a August @ninablancmusic had her video release event where dancers and performers took\\u2026 https://t.co/HVmJyWJP7l',,"Toronto, Ontario"
b'#RadicalHope has been amazing graduate training: Frm academe &amp; n2 community #researchimpact @SSHRC_CRSH @CTLOISE\\u2026 https://t.co/OGJC4BfeVJ',"RadicalHope,researchimpact","Toronto, Ontario"
"b'I love going to football viewing centres with my brothers when im in naij. Thats a whole other environment, the way\\u2026 https://t.co/zqfbfXc2sS'",,"Toronto, Ontario"
b'finally a good game from him https://t.co/0M6hCpejGr',,"Toronto, Ontario"
"b'@tyronemund PC decadent is better than a lot of the other chocolate chip cookies in that range. Also, the poll does\\u2026 https://t.co/aOMEkLBs2e'",,"Toronto, Ontario"
"b'Interesting... Where do you rank yourself compared to those horses, Stro? Curious https://t.co/tmaanVyE2X'",,"Toronto, Ontario"
"b""Twins run in the family. Welcome my cousin's babies  \\U0001f60d\\U0001f60d \\n\\n#proudaunt #twins #babies #instababies\\u2026 https://t.co/mt3iHUV65j""","proudaunt,twins,babies,instababies","Toronto, Ontario"
b'Great pitch @JohnTory to bring @amazon to Toronto - health care and talent pool critical differentiators. https://t.co/GCqE8PhRwI',,"Toronto, Ontario"
"b""@JJtheHoser I'll start out easy on you. Top five video games of all time.""",,"Toronto, Ontario"
"b'Incredible woman w/ killer hustle, @iluvlola! Congrats on your success and this feature. GOOD READ \\u25b6\\ufe0e Music, Entert\\u2026 https://t.co/TVQzzpQOmG'",,"Toronto, Ontario"
"b'\\u201cThe #NHLJets are getting saved by great goaltending.\\u201d The last time I checked, goaltending is a part of hockey.'",NHLJets,"Toronto, Ontario"
b'i was going to tag u in one of the memes but i forgot wet not together anymore \\U0001f62d\\U0001f62d',,"Toronto, Ontario"
"b'*insert motivational quote here* so others can comment ""this"" \\U0001f61b \\U0001f4f8 by @_growwithjo alsoooooooo\\u2026 https://t.co/WgLNT7EpE0'",,"Toronto, Ontario"
b'coolest thing to do as a canadian is constantly tell people from other countries how much friendlier your country is than everyone elses',,"Toronto, Ontario"
"b'MISCHA AUER born this date (1905\\u20131967). ""All I want is to be a cowboy and to wear my own pants!"" - Auer as Callahan\\u2026 https://t.co/XgoGT8to4d'",,"Toronto, Ontario"
b'imagine how can someone you love deny his love for you to others.',,"Toronto, Ontario"
"b'@f__cosentino @Stampeders @TOArgosAlumni Read your other book, A Canadian Game, about the ins and outs of the CFL, was very fascinating.'",,"Toronto, Ontario"
b'imagine how can someone you love deny his/her relationship with you to others.',,"Toronto, Ontario"
b'@karlnelson @ryanmerkley Nope! I hate hockey but in favour of the whisky that follows skating',,"Toronto, Ontario"
b'Proud to be hosting @SOOntario 3 on 3 basketball at Tait tonight! https://t.co/yBmuaU8oxj',,"Toronto, Ontario"
b'First @RBC panel masterclass: how the #innovation floor works. Questions are flying! #IntraCnf https://t.co/VT7JY0KWwM',"innovation,IntraCnf","Toronto, Ontario"
"b""Thanks for tagging us @ThreeBoysCrazy! We're happy we could help provide you with enough boxes for your move \\U0001f604 https://t.co/qIXm6xytWD""",,"Toronto, Ontario"
b'Big thanks to Todd at @gwagolf for taking the time to make a difference in the lives of others.\\u2026 https://t.co/OGuQrJpF2E',,"Toronto, Ontario"
"b'Long day at #AFPCongress ? \\n\\nQuiet room is 201E on the main floor - lemon water, aromatics, yoga mats, comfy chairs\\u2026 https://t.co/RiMlgFWLPS'",AFPCongress,"Toronto, Ontario"
"b'#YoungCarers are asking to connect to each other, information and resources in #accessible ways like through social media @TheChangeFdn \\U0001f64c\\U0001f3fd'","YoungCarers,accessible","Toronto, Ontario"
"b'Excited to hear the fabulous #15andFairness activist &amp; @UNITEHERE75 organizer, Kumsa Baker, is running for VP Young\\u2026 https://t.co/tRr63aVN7a'",15andFairness,"Toronto, Ontario"
"b""@HaniLee1 I wish i could run into you. I'd let u have it. Shading? I guess the show fit u scandalous bitch. Ur a sh\\u2026 https://t.co/OZ9hjDc3m9""",,"Toronto, Ontario"
b'*Correction: Referee has a stick up his ass for the 100th time in a game. https://t.co/Qw1kfgM6Bq',,"Toronto, Ontario"
"b""Shots are 10-1 Arizona. A trend that's been happening to the Leafs despite the 6 game win streak""",,"Toronto, Ontario"
"b'Work, gym and diving tis the Monday! https://t.co/tBxCMFPZs6'",,"Toronto, Ontario"
"b""@D3RNS it's a genre now. Some love to cruelly mock others. The psychology in humour is we laugh at our own shortcom\\u2026 https://t.co/5nsRuU7HoL""",,"Toronto, Ontario"
"b""Going live at 10:30! Come on over to @BierMarktQueens where it's a full house waiting to get on the dancefloor \\U0001f3b6\\U0001f37b\\u2026 https://t.co/ZcVdPl19NM""",,"Toronto, Ontario"
b'This is what the game is all about  https://t.co/Uf2gsN8koR',,"Toronto, Ontario"
b'This Morelia-Toluca game is fire geeez... Toluca had the lead for 30secs... Ruidiaz with a massive equaliser!',,"Toronto, Ontario"
b'Cavs played a weird game last night. Soppy passes no transition d',,"Toronto, Ontario"
b'Cavs played a weird game last night. Soppy passes no transition d',,"Toronto, Ontario"
